DbaseID,Region,City,Source,TreeID,Park/Street,SpCode,ScientificName,CommonName,TreeType,Age,DBH (cm),TreeHt (m),AvgCdia (m),Leaf (m2),Lat,Long
11423,GulfCo,"Charleston, SC",CHSMasterData.xls:AnalysisPrep,50015,Nursery,PYCA,Pyrus calleryana,Callery pear,BDM,0,2.5,2.1,1,-1,32.776566,-79.930923
11424,GulfCo,"Charleston, SC",CHSMasterData.xls:AnalysisPrep,50016,Nursery,QULA2,Quercus laurifolia,Laurel oak,BDL,0,3.8,2.1,0.9,1.7,32.776566,-79.930923
11425,GulfCo,"Charleston, SC",CHSMasterData.xls:AnalysisPrep,50017,Nursery,QUNI,Quercus nigra,Water oak,BDL,0,2.5,1.4,0.6,2.7,32.776566,-79.930923
11426,GulfCo,"Charleston, SC",CHSMasterData.xls:AnalysisPrep,50018,Nursery,QUNI,Quercus nigra,Water oak,BDL,1,3.8,2.1,0.7,2.8,32.776566,-79.930923
11427,GulfCo,"Charleston, SC",CHSMasterData.xls:AnalysisPrep,50019,Nursery,QUPH,Quercus phellos,Willow oak,BDL,1,3.8,2,0.8,2.4,32.776566,-79.930923
11428,GulfCo,"Charleston, SC",CHSMasterData.xls:AnalysisPrep,50020,Nursery,MAGR,Magnolia grandiflora,Southern magnolia,BEM,0,2.5,1.2,0.6,-1,32.776566,-79.930923
11429,GulfCo,"Charleston, SC",CHSMasterData.xls:AnalysisPrep,50021,Nursery,PLOC,Platanus occidentalis,American sycamore,BDL,0,2.5,1.8,1,-1,32.776566,-79.930923
11430,GulfCo,"Charleston, SC",CHSMasterData.xls:AnalysisPrep,50022,Nursery,QUPH,Quercus phellos,Willow oak,BDL,0,2.5,1.6,0.6,2.1,32.776566,-79.930923
11431,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,4090,Street,QUAL,Quercus alba,White oak,BDL,10,14.2,7,3.7,6.8,35.227085,-80.843124
11432,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,4133,Street,QURU,Quercus rubra,Northern red oak,BDL,40,85.3,32,18.2,-1,35.227085,-80.843124
11433,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,7690,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,30,38,5.5,9.1,42.2,35.227085,-80.843124
11434,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,10177,Street,PITA,Pinus taeda,Loblolly pine,CEL,4,5.1,4.5,3.1,0.6,35.227085,-80.843124
11435,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,10225,Street,QUPH,Quercus phellos,Willow oak,BDL,6,15,11,5.9,26.8,35.227085,-80.843124
11436,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,10249,Street,PITA,Pinus taeda,Loblolly pine,CEL,6,8.6,7,1.9,1.7,35.227085,-80.843124
11437,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,10257,Street,PIEC,Pinus echinata,Shortleaf pine,CEL,25,43.7,24.5,8.8,181.8,35.227085,-80.843124
11438,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,10464,Street,QURU,Quercus rubra,Northern red oak,BDL,20,14.7,8,5.4,14.9,35.227085,-80.843124
11439,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,11053,Street,QUPH,Quercus phellos,Willow oak,BDL,75,100.3,22.5,16.4,419.2,35.227085,-80.843124
11440,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,11209,Street,QURU,Quercus rubra,Northern red oak,BDL,20,33,14,10.8,315.7,35.227085,-80.843124
11441,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,11661,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,17,27.1,7.5,6,33.2,35.227085,-80.843124
11442,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,11810,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,17,17.4,5.3,4.5,7.5,35.227085,-80.843124
11443,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,11859,Street,ACRU,Acer rubrum,Red maple,BDM,4,9.9,5,2.9,2.4,35.227085,-80.843124
11444,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,11925,Street,PYCA,Pyrus calleryana,Callery pear,BDS,15,29.2,8,8.5,98.7,35.227085,-80.843124
11445,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12133,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,15,33.5,9.5,8.3,41.6,35.227085,-80.843124
11446,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12219,Street,ACSA2,Acer saccharum,Sugar maple,BDL,6,11.9,7,4.6,6.2,35.227085,-80.843124
11447,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12222,Street,QUPH,Quercus phellos,Willow oak,BDL,25,38.1,21,10.9,347.6,35.227085,-80.843124
11448,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12318,Street,QURU,Quercus rubra,Northern red oak,BDL,20,24.1,14,9.9,-1,35.227085,-80.843124
11449,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12345,Street,COFL,Cornus florida,Flowering dogwood,BDS,9,15,6.5,6.5,16.3,35.227085,-80.843124
11450,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12475,Street,QUNI,Quercus nigra,Water oak,BDL,50,74.9,23.5,21.4,3055.7,35.227085,-80.843124
11451,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12505,Street,QUNI,Quercus nigra,Water oak,BDL,45,85.1,32.5,15,776.7,35.227085,-80.843124
11452,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12725,Street,MAGR,Magnolia grandiflora,Southern magnolia,BEM,45,74.4,17,15.6,-1,35.227085,-80.843124
11453,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12753,Street,QUNI,Quercus nigra,Water oak,BDL,7,12.2,7,6.2,-1,35.227085,-80.843124
11454,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12838,Street,ACSA1,Acer saccharinum,Silver maple,BDL,50,111.8,21,14.2,265,35.227085,-80.843124
11455,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12922,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,17,19.1,5,4.3,3,35.227085,-80.843124
11456,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,12943,Street,QUNI,Quercus nigra,Water oak,BDL,45,84.6,24.5,22.1,3459,35.227085,-80.843124
11457,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13069,Street,PIEC,Pinus echinata,Shortleaf pine,CEL,13,23.6,17,5.8,3.9,35.227085,-80.843124
11458,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13144,Street,ACSA2,Acer saccharum,Sugar maple,BDL,10,23.6,13.5,7.1,71.2,35.227085,-80.843124
11459,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13293,Street,COFL,Cornus florida,Flowering dogwood,BDS,21,35.6,7,6.9,21.1,35.227085,-80.843124
11460,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13294,Street,ACRU,Acer rubrum,Red maple,BDM,55,105.7,32,20.1,774.7,35.227085,-80.843124
11461,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13351,Street,PYCA,Pyrus calleryana,Callery pear,BDS,30,51.1,14,11.2,290.7,35.227085,-80.843124
11462,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13521,Street,QUPH,Quercus phellos,Willow oak,BDL,50,82.8,26.5,20.6,1411,35.227085,-80.843124
11463,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13582,Street,ACSA2,Acer saccharum,Sugar maple,BDL,40,59.4,19,16.4,819.3,35.227085,-80.843124
11464,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13595,Street,ACRU,Acer rubrum,Red maple,BDM,25,46.2,16,13.3,671.4,35.227085,-80.843124
11465,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13741,Street,QURU,Quercus rubra,Northern red oak,BDL,10,14.5,7.5,6.2,20.9,35.227085,-80.843124
11466,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13880,Street,ULAL,Ulmus alata,Winged elm,BDL,25,54.6,17.5,14.5,1070.4,35.227085,-80.843124
11467,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,13999,Street,QUNI,Quercus nigra,Water oak,BDL,45,82.6,28.5,21.2,-1,35.227085,-80.843124
11468,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,14151,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,25,49.5,26,8.4,460.7,35.227085,-80.843124
11469,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,14232,Street,QUPH,Quercus phellos,Willow oak,BDL,40,73.7,36,17.4,-1,35.227085,-80.843124
11470,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,14422,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,17,34.3,9,9.2,82.3,35.227085,-80.843124
11471,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,14423,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,21,41.7,10,11,121.1,35.227085,-80.843124
11472,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,14456,Street,QUAL,Quercus alba,White oak,BDL,10,14.5,6.5,5.4,13.4,35.227085,-80.843124
11473,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,15457,Street,JUVI,Juniperus virginiana,Eastern red cedar,CEM,13,18.5,6,2,3.1,35.227085,-80.843124
11474,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,15573,Street,PITA,Pinus taeda,Loblolly pine,CEL,19,33,12.5,7.8,116.2,35.227085,-80.843124
11475,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,16272,Street,ACRU,Acer rubrum,Red maple,BDM,60,132.8,23.5,18.9,1904,35.227085,-80.843124
11476,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,16435,Street,MA2,Malus sp.,Apple,BDS,17,38.6,5,5.8,16.4,35.227085,-80.843124
11477,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,16544,Street,QUNI,Quercus nigra,Water oak,BDL,55,100.3,15,17.1,801.7,35.227085,-80.843124
11478,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,16943,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,25,67.1,14,14,549.7,35.227085,-80.843124
11479,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,17072,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,55,108.7,29,20.3,2657.8,35.227085,-80.843124
11480,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,17109,Street,ACSA1,Acer saccharinum,Silver maple,BDL,30,67.1,16,16.6,813.1,35.227085,-80.843124
11481,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,17778,Street,COFL,Cornus florida,Flowering dogwood,BDS,10,14.7,7,6.2,18.8,35.227085,-80.843124
11482,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,17970,Street,PR,Prunus sp.,Plum,BDS,25,65.8,9.5,12.7,165.8,35.227085,-80.843124
11483,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18015,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,25,90.9,6,8.5,51.1,35.227085,-80.843124
11484,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18025,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,25,62.7,6.5,8.8,55.7,35.227085,-80.843124
11485,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18043,Street,MA2,Malus sp.,Apple,BDS,6,12.7,6,4.1,10,35.227085,-80.843124
11486,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18157,Street,PYCA,Pyrus calleryana,Callery pear,BDS,25,45.2,9.5,9.7,119.1,35.227085,-80.843124
11487,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18278,Street,ACSA1,Acer saccharinum,Silver maple,BDL,50,104.6,23,16,625.1,35.227085,-80.843124
11488,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18353,Street,ACSA2,Acer saccharum,Sugar maple,BDL,7,14.5,9,5.7,28.6,35.227085,-80.843124
11489,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18357,Street,ACRU,Acer rubrum,Red maple,BDM,25,47.5,16.5,14.1,838.5,35.227085,-80.843124
11490,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18426,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,25,53.8,10,11.5,144.1,35.227085,-80.843124
11491,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18571,Street,ILOP,Ilex opaca,American holly,BES,37,36.1,11.5,6,51.5,35.227085,-80.843124
11492,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18646,Street,QURU,Quercus rubra,Northern red oak,BDL,65,89.4,22.5,19.5,2494.1,35.227085,-80.843124
11493,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18725,Street,ILOP,Ilex opaca,American holly,BES,13,9.3,4,4,-1,35.227085,-80.843124
11494,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18726,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,35,69.9,26,13.5,483,35.227085,-80.843124
11495,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18749,Street,COFL,Cornus florida,Flowering dogwood,BDS,25,41.2,7.5,8.7,45.7,35.227085,-80.843124
11496,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18854,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,17,30.4,7.5,11,101.7,35.227085,-80.843124
11497,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18988,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,23,46,11,10.5,153.5,35.227085,-80.843124
11498,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,18994,Street,ACRU,Acer rubrum,Red maple,BDM,15,26.2,11,9.2,87,35.227085,-80.843124
11499,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19036,Street,ACRU,Acer rubrum,Red maple,BDM,50,101.1,20.5,17.9,1469.8,35.227085,-80.843124
11500,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19084,Street,COFL,Cornus florida,Flowering dogwood,BDS,13,16.4,3.5,3.5,1.2,35.227085,-80.843124
11501,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19088,Street,QUAL,Quercus alba,White oak,BDL,5,10.2,7.5,3.8,7.1,35.227085,-80.843124
11502,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19121,Street,ILOP,Ilex opaca,American holly,BES,53,45.4,8,7.5,53.5,35.227085,-80.843124
11503,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19141,Street,QUPH,Quercus phellos,Willow oak,BDL,65,95,30,21,2565,35.227085,-80.843124
11504,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19146,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,21,42.4,8,10,132.4,35.227085,-80.843124
11505,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19252,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,20,36.8,7.5,8.2,27,35.227085,-80.843124
11506,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19370,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,40,73.7,25,13.4,-1,35.227085,-80.843124
11507,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19620,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,30,37.1,7,6.8,22.1,35.227085,-80.843124
11508,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19656,Street,QUNI,Quercus nigra,Water oak,BDL,50,97,22,23.2,2132.5,35.227085,-80.843124
11509,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19733,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,25,44.5,31,9.9,506.3,35.227085,-80.843124
11510,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19942,Street,COFL,Cornus florida,Flowering dogwood,BDS,21,41,10,9.6,68,35.227085,-80.843124
11511,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19966,Street,COFL,Cornus florida,Flowering dogwood,BDS,16,25.7,5.5,7.6,27.3,35.227085,-80.843124
11512,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19977,Street,JUVI,Juniperus virginiana,Eastern red cedar,CEM,52,77.5,23,12.3,164.6,35.227085,-80.843124
11513,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,19992,Street,COFL,Cornus florida,Flowering dogwood,BDS,26,44.2,8,7.5,49.5,35.227085,-80.843124
11514,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,20011,Street,QUPH,Quercus phellos,Willow oak,BDL,60,104.9,27.5,16.7,1729.4,35.227085,-80.843124
11515,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,20367,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,35,72.4,33,18.1,529.4,35.227085,-80.843124
11516,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,20737,Street,COFL,Cornus florida,Flowering dogwood,BDS,13,35.8,7,8.2,17.3,35.227085,-80.843124
11517,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,20824,Street,QUNI,Quercus nigra,Water oak,BDL,40,74.7,20,19,236.6,35.227085,-80.843124
11518,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,20923,Street,MA2,Malus sp.,Apple,BDS,17,39.6,6.5,7.2,32.7,35.227085,-80.843124
11519,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,20967,Street,ACSA1,Acer saccharinum,Silver maple,BDL,45,68.1,17,13.7,498.3,35.227085,-80.843124
11520,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,20973,Street,PYCA,Pyrus calleryana,Callery pear,BDS,2,2.8,3,1.6,0.1,35.227085,-80.843124
11521,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,21297,Street,PIEC,Pinus echinata,Shortleaf pine,CEL,18,31.2,23,6,-1,35.227085,-80.843124
11522,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,21521,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,50,92.5,27,24.4,3960,35.227085,-80.843124
11523,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,21650,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,25,55.1,5.5,9.9,60.9,35.227085,-80.843124
11524,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,21899,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,35,71.4,26,10.8,717.9,35.227085,-80.843124
11525,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,21908,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,10,25.4,6.5,8.1,38.7,35.227085,-80.843124
11526,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,21921,Street,JUVI,Juniperus virginiana,Eastern red cedar,CEM,37,55.4,17,6.3,107.5,35.227085,-80.843124
11527,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,21986,Street,ILOP,Ilex opaca,American holly,BES,50,52.6,15,9.9,-1,35.227085,-80.843124
11528,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22321,Street,ACSA2,Acer saccharum,Sugar maple,BDL,35,65.8,22,15.5,557.6,35.227085,-80.843124
11529,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22437,Street,PR,Prunus sp.,Plum,BDS,30,87.9,10,13.6,348.9,35.227085,-80.843124
11530,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22496,Street,ACSA2,Acer saccharum,Sugar maple,BDL,15,33.3,17,11.3,-1,35.227085,-80.843124
11531,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22501,Street,QUAL,Quercus alba,White oak,BDL,15,16.5,8.5,5.6,41.5,35.227085,-80.843124
11532,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22629,Street,QURU,Quercus rubra,Northern red oak,BDL,30,55.4,17,16.7,875.7,35.227085,-80.843124
11533,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22697,Street,MAGR,Magnolia grandiflora,Southern magnolia,BEM,45,74.2,19.5,11.6,551.9,35.227085,-80.843124
11534,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22738,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,28,55,10.5,11.6,165.6,35.227085,-80.843124
11535,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22739,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,21,40.2,12.5,9.2,31.1,35.227085,-80.843124
11536,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22740,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,21,28.1,9,11.7,32.4,35.227085,-80.843124
11537,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22913,Street,ACSA2,Acer saccharum,Sugar maple,BDL,20,45.2,15,14,156.6,35.227085,-80.843124
11538,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,22935,Street,ACRU,Acer rubrum,Red maple,BDM,20,34,14.5,9.7,156.9,35.227085,-80.843124
11539,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,23048,Street,QUPH,Quercus phellos,Willow oak,BDL,35,70.4,24,18.8,1213.3,35.227085,-80.843124
11540,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,23180,Street,ILOP,Ilex opaca,American holly,BES,32,31.5,13,7.9,111.5,35.227085,-80.843124
11541,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,23182,Street,PIEC,Pinus echinata,Shortleaf pine,CEL,30,52.8,26,9.6,192.3,35.227085,-80.843124
11542,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,23543,Street,MA2,Malus sp.,Apple,BDS,15,36.8,9,8.9,72,35.227085,-80.843124
11543,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,23565,Street,QUPH,Quercus phellos,Willow oak,BDL,20,28.2,13,8.6,136.5,35.227085,-80.843124
11544,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,23846,Street,ILOP,Ilex opaca,American holly,BES,30,29,6.5,3.8,16.1,35.227085,-80.843124
11545,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,23977,Street,BENI,Betula nigra,River birch,BDM,15,35.8,17,12.4,282,35.227085,-80.843124
11546,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24037,Street,ACRU,Acer rubrum,Red maple,BDM,15,23.6,8.5,8.2,71.1,35.227085,-80.843124
11547,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24332,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,25,54.9,8.5,11.4,149.8,35.227085,-80.843124
11548,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24342,Street,PRYE,Prunus yedoensis,Yoshino flowering cherry,BDS,3,5.1,3.5,2.7,1.6,35.227085,-80.843124
11549,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24362,Street,LIST,Liquidambar styraciflua,Sweetgum,BDL,40,74.2,28,15.6,-1,35.227085,-80.843124
11550,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24537,Street,ACSA1,Acer saccharinum,Silver maple,BDL,3,6.1,4.5,2.6,1.7,35.227085,-80.843124
11551,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24594,Street,BENI,Betula nigra,River birch,BDM,20,32,11,9.7,255.6,35.227085,-80.843124
11552,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24625,Street,BENI,Betula nigra,River birch,BDM,20,50,19,16.1,1117.3,35.227085,-80.843124
11553,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24737,Street,ACRU,Acer rubrum,Red maple,BDM,20,37.8,15.5,10.2,321.8,35.227085,-80.843124
11554,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24874,Street,LA6,Lagerstroemia sp.,Common crapemyrtle,BDS,27,43.6,6,11.2,86.9,35.227085,-80.843124
11555,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,24968,Street,MA2,Malus sp.,Apple,BDS,17,50.8,9,10.6,109.9,35.227085,-80.843124
11556,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,25222,Street,ACSA1,Acer saccharinum,Silver maple,BDL,25,50.8,18,14.6,500.9,35.227085,-80.843124
11557,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,25296,Street,ULAL,Ulmus alata,Winged elm,BDL,6,9.7,5.5,5.2,11.1,35.227085,-80.843124
11558,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,25357,Street,BENI,Betula nigra,River birch,BDM,20,61.9,14,12.4,130.6,35.227085,-80.843124
11559,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,25721,Street,MA2,Malus sp.,Apple,BDS,10,21.8,2,2.1,0.1,35.227085,-80.843124
11560,Piedmt,"Charlotte, NC",CLTMasterData.xls:AnalysisPrep and RawData,25831,Street,ACRU,Acer rubrum,Red maple,BDM,45,84.1,28.5,16.2,1080.9,35.227085,-80.843124
